"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 33%,  Fixed: 67%",33,0.077437359893242,0.0860804806923139,0.899592558852385,0.859038688423371,0.164426967197142,0.517475191613461,0.825797126311475,0.138845285733033,0.512418478531531,"12 Months"
"Large_Cap: 34%,  Fixed: 66%",34,0.0781263655821871,0.0875273646301228,0.892593601010806,0.852710112284562,0.169580771988034,0.516792880952477,0.819514676468161,0.143821042044259,0.511414929334467,"12 Months"
"Large_Cap: 35%,  Fixed: 65%",35,0.0788153712711323,0.0890011709426076,0.885554318402804,0.846331276464238,0.17451415063983,0.515976634149424,0.81323492150527,0.14863702184553,0.510307473220781,"12 Months"
"Large_Cap: 36%,  Fixed: 64%",36,0.0795043769600774,0.0905005843428769,0.878495730578506,0.83992253587694,0.179236074106314,0.515041208249811,0.806972238452323,0.153296765005704,0.509109066572229,"12 Months"
"Large_Cap: 37%,  Fixed: 63%",37,0.0801933826490225,0.0920243531399989,0.871436526448845,0.833502039094692,0.18375543596774,0.514000200840911,0.800739243887333,0.157804008160282,0.50783152298745,"12 Months"
"Large_Cap: 38%,  Fixed: 62%",38,0.0808823883379676,0.0935712874895629,0.864393239720992,0.827085890916448,0.188080994629874,0.512866104257808,0.794546949253336,0.162162642558742,0.50648558701153,"12 Months"
"Large_Cap: 39%,  Fixed: 61%",39,0.0815713940269127,0.0951402574164048,0.857380421727213,0.820688313094538,0.192221326759061,0.511650364377836,0.788404908330109,0.166376675933124,0.505081007988754,"12 Months"
"Large_Cap: 40%,  Fixed: 60%",40,0.0822603997158578,0.0967301906710167,0.8504108091302,0.814321800763246,0.196184790561063,0.510363442071057,0.782321356022656,0.170450198268593,0.50362661275628,"12 Months"
"Large_Cap: 41%,  Fixed: 59%",41,0.0829494054048029,0.0983400704719539,0.843495484665731,0.807997272759742,0.199979497597359,0.50901487574458,0.776303338000085,0.174387351310778,0.502130376215665,"12 Months"
"Large_Cap: 42%,  Fixed: 58%",42,0.083638411093748,0.099968933178226,0.836644029647054,0.801724214565705,0.203613291934667,0.507613343742201,0.770356831010807,0.17819230161127,0.500599489084604,"12 Months"
"Large_Cap: 43%,  Fixed: 57%",43,0.0843274167826932,0.101615865928223,0.829864667415802,0.795510813039073,0.207093735533633,0.506166725639246,0.764486853924566,0.181869216889867,0.499040422348633,"12 Months"
"Large_Cap: 44%,  Fixed: 56%",44,0.0850164224716383,0.103280004275167,0.823164397293502,0.789364082460414,0.210428098895142,0.504682161708265,0.758697569719954,0.185422245478439,0.4974589881079,"12 Months"
"Large_Cap: 45%,  Fixed: 55%",45,0.0857054281605834,0.104960529843369,0.81654911887812,0.783289981698908,0.213623356093102,0.503166110028092,0.752992378757651,0.188855498604961,0.495860396653399,"12 Months"
"Large_Cap: 46%,  Fixed: 54%",46,0.0863944338495285,0.106656668024597,0.810023746753504,0.777293522519814,0.216686183427988,0.501624400870859,0.747374003763639,0.192173035275888,0.494249309715717,"12 Months"
"Large_Cap: 47%,  Fixed: 53%",47,0.0870834395384736,0.108367685729665,0.803592315846927,0.771378869218826,0.219622961033906,0.500062288133104,0.741844567000581,0.195378849519436,0.492629889912498,"12 Months"
"Large_Cap: 48%,  Fixed: 52%",48,0.0877724452274187,0.110092889206724,0.797258077791074,0.765549429888226,0.222439776862448,0.498484497682332,0.736405660135887,0.198476859760249,0.491005846482923,"12 Months"
"Large_Cap: 49%,  Fixed: 51%",49,0.0884614509163638,0.111831621934723,0.791023588730561,0.759807939703303,0.22514243254853,0.496895272573187,0.731058407327152,0.201470900106475,0.489380477442373,"12 Months"
"Large_Cap: 50%,  Fixed: 50%",50,0.0891504566053089,0.113583262597989,0.78489078906673,0.754156536672353,0.227736450736838,0.495298415151327,0.725803522043992,0.204364713342681,0.487756708321588,"12 Months"
"Large_Cap: 51%,  Fixed: 49%",51,0.089839462294254,0.115347223145781,0.778861075664653,0.748596830325592,0.230227083512522,0.493697326111389,0.720641358133568,0.207161945435543,0.486137127674742,"12 Months"
"Large_Cap: 52%,  Fixed: 48%",52,0.0905284679831991,0.117122946938966,0.772935367058127,0.743129963832724,0.232619321636981,0.492095040610835,0.715571955618041,0.209866141373395,0.484524019552344,"12 Months"
"Large_Cap: 53%,  Fixed: 47%",53,0.0912174736721443,0.11890990698457,0.76711416218651,0.737756670039818,0.234917904339428,0.490494261566486,0.710595081688284,0.212480742175088,0.482919393139791,"12 Months"
"Large_Cap: 54%,  Fixed: 46%",54,0.0919064793610894,0.120707604257878,0.761397593185112,0.732477321907045,0.237127329458107,0.488897390277131,0.705710267331146,0.215009082917756,0.481325009762209,"12 Months"
"Large_Cap: 55%,  Fixed: 45%",55,0.0925954850500345,0.122515566110842,0.755785472731373,0.72729197781249,0.239251863762214,0.487306554525589,0.700916839998757,0.217454391646915,0.479742407452312,"12 Months"
"Large_Cap: 56%,  Fixed: 44%",56,0.0932844907389796,0.124333344764909,0.750277336424616,0.722200422165903,0.24129555331736,0.485723634318377,0.696213952699028,0.219819789045546,0.478172923271448,"12 Months"
"Large_Cap: 57%,  Fixed: 43%",57,0.0939734964279247,0.126160515885857,0.744872480649544,0.717202201751654,0.243262233784448,0.484150285421937,0.691600609857176,0.222108288751294,0.476617713565524,"12 Months"
"Large_Cap: 58%,  Fixed: 42%",58,0.0946625021168698,0.127996677237839,0.739569996344288,0.712296658193668,0.245155540564771,0.482587960852166,0.687075690269622,0.224322798222687,0.475077772327841,"12 Months"
"Large_Cap: 59%,  Fixed: 41%",59,0.0953515078058149,0.129841447413589,0.73436879906374,0.707482956907778,0.246978918723345,0.481037930469575,0.682637967444175,0.226466120066141,0.473553947830552,"12 Months"
"Large_Cap: 60%,  Fixed: 40%",60,0.09604051349476,0.131694464637547,0.729267655699012,0.702760112879569,0.248735632638641,0.479501298826407,0.678286127594422,0.228540953745594,0.472046957675704,"12 Months"
"Large_Cap: 61%,  Fixed: 39%",61,0.0967295191837052,0.133555385638582,0.724265208184622,0.698127013578901,0.250428775340306,0.477979021405001,0.674018785531775,0.23054989760579,0.470557402406211,"12 Months"
"Large_Cap: 62%,  Fixed: 38%",62,0.0974185248726503,0.135423884588934,0.719359994496943,0.693582439296399,0.252061277507519,0.476471919378945,0.669834498675856,0.232495451148663,0.469085777806507,"12 Months"
"Large_Cap: 63%,  Fixed: 37%",63,0.0981075305615954,0.137299652106004,0.71455046722078,0.689125081162495,0.253635916109797,0.47498069302053,0.665731779382748,0.234380017509805,0.467632486012531,"12 Months"
"Large_Cap: 64%,  Fixed: 36%",64,0.0987965362505405,0.139182394313679,0.709835009935812,0.684753557086281,0.255155322679468,0.473505933869793,0.6617091057712,0.236205906088921,0.466197845540928,"12 Months"
"Large_Cap: 65%,  Fixed: 35%",65,0.0994855419394856,0.141071831959939,0.705211951651247,0.680466425829659,0.256621991211068,0.472048135772335,0.657764931208998,0.237975335294266,0.464782100338175,"12 Months"
"Large_Cap: 66%,  Fixed: 34%",66,0.100174547628431,0.14296769958758,0.700679579495264,0.676262199411976,0.258038285687733,0.470607704885164,0.653897692605426,0.239690435366593,0.463385427941682,"12 Months"
"Large_Cap: 67%,  Fixed: 33%",67,0.100863553317376,0.14486974475501,0.696236149845827,0.672139354021642,0.259406447238484,0.469184968742186,0.650105817640868,0.241353251253015,0.462007946836855,"12 Months"
