Allocation,Spread_num,STD_DEV,RRR_mean,RRR_std,Annual_RRR_mean,Annual_RRR_std,Arith_Mean,Arith_STD_DEV,Arith_Sharpe_with,Arith_Sharpe_without,Geom_Mean,Geom_STD_DEV,Geom_Sharpe_with,Geom_Sharpe_without
Folio 22/78,22,0.0674477792806255,24.8672096410321,7.17896661546131,0.11150460244247,0.0110636425818069,0.0747197802285542,0.0199732506153657,0.0706852549793171,3.53899604729027,0.0725610126079481,0.019273167054994,1.05707583309493,3.54155203493349
Folio 23/77,23,0.0683007924887818,25.1196924168622,7.0742471480855,0.111960815429403,0.010763397581213,0.0753863878223009,0.0197173590525754,0.0713518625730638,3.61873323819927,0.0731783037966948,0.019037331465281,1.05122237684345,3.61785029154857
Folio 24/76,24,0.0691859819987414,25.2028552864758,7.04176580821496,0.112111355682874,0.0106544870401705,0.0760529954160476,0.0194626896771621,0.0720184701668105,3.70033491575003,0.0737925706835796,0.0188032656251673,1.0450946881223,3.69555392473164
Folio 25/75,25,0.0701020102639034,25.4331656593431,6.97425741001825,0.112505514761349,0.0104413219821491,0.0767196030097943,0.0192092910990544,0.0726850777605571,3.7838500851359,0.0744038153636455,0.0185710091461877,1.03872958998161,3.77468592078716
Folio 26/74,26,0.0710476003974045,25.6807121631875,6.94556794832218,0.11290570646215,0.0102858083633876,0.0773862106035409,0.0189572142780597,0.0733516853543038,3.8693282820144,0.0750120397514976,0.018340603773863,1.03216023803016,3.85526845345962
Folio 27/73,27,0.0720215328473055,25.8888973190215,6.88307525958238,0.113255153023467,0.0100900593972546,0.0780528181972876,0.018706512647677,0.0740182929480505,3.95681944262563,0.0756172455820368,0.0181120934744291,1.02541657474662,3.93732271081731
Folio 28/72,28,0.0730226423826581,26.018683994463,6.84023510684847,0.113472366559619,0.00996423602913197,0.0787194257910343,0.0184572422449425,0.0746849005417972,4.04637375132582,0.0762194344110893,0.0178855245242852,1.01852569889006,4.02086870355526
Folio 29/71,29,0.0740498153536303,26.2268529381886,6.78850729944271,0.113810121550919,0.00979638455786545,0.079386033384781,0.0182094618464314,0.0753515081355439,4.1380414627855,0.0768186076159322,0.0176609456019982,1.01151216835559,4.10592505324327
Folio 30/70,30,0.0751019871871612,26.5305096674852,6.6938920323572,0.114302703696928,0.00953148603719841,0.0800526409785277,0.0179632331104999,0.0760181157292906,4.2318726958376,0.0774147663957181,0.0174384078826569,1.00439825170737,4.19250875899674
Folio 31/69,31,0.0761781400817907,26.7068457018582,6.61573498709548,0.114593487948433,0.00934470545155672,0.0807192485722743,0.0177186207258082,0.0766847233230372,4.3279171956845,0.0780079117717987,0.0172179651343099,0.997204140554263,4.28063494101341
Folio 32/68,32,0.0772773008694979,26.7774349555682,6.44466447187824,0.114757998700661,0.00905845394245839,0.081385856166021,0.0174756925661127,0.0773513309167839,4.42622406088653,0.0785980445879498,0.0169996738161647,0.989948132180189,4.37031655940268
Folio 33/67,33,0.0783985390173536,27.0483022662768,6.41537856718034,0.115165040215741,0.00891414389074492,0.0820524637597677,0.0172345198512432,0.0780179385105306,4.5268414312629,0.0791851655104966,0.0167835931781499,0.982646789513947,4.46156410674093
Folio 34/66,34,0.0795409647467815,27.2228620156212,6.3157838390333,0.115449943920231,0.00871209577612456,0.0827190713535144,0.016995177314105,0.0786845461042773,4.62981613254331,0.0797692750283427,0.0165697853613654,0.97531508364332,4.55438527282185
Folio 35/65,35,0.0807037272528161,27.3761406540064,6.19082323124914,0.115709773578832,0.00847943334828629,0.0833856789472611,0.016757743373444,0.079351153698024,4.73519327332414,0.0803503734528996,0.0163583154988532,0.967966522614826,4.64878458014271
Folio 36/64,36,0.0818860130097103,27.5008631467704,6.07781576222137,0.115922449158816,0.00827518334927735,0.0840522865410078,0.0165223003119997,0.0800177612917707,4.84301578961471,0.0809284609179207,0.0161492518160243,0.960613269157857,4.74476298878245
Folio 37/63,37,0.0830870441525445,27.615269556328,5.98438545003442,0.116113147468156,0.00810034978326848,0.0847188941347545,0.0162889344595332,0.0806843688855173,4.95332393202037,0.0815035373792375,0.0159426657299608,0.953266249166507,4.84231746949551
Folio 38/62,38,0.0843060769271104,27.7437431660642,5.81186843390785,0.11634335242357,0.00781841998345096,0.0853855017285011,0.0160577363800567,0.081350976479264,5.0661546904145,0.0820756026143971,0.0157386319466941,0.945935252201975,4.94144054407549
Folio 39/61,39,0.0855424002023798,27.8806204107072,5.7744933715556,0.116545800832085,0.00772030365120813,0.0860521093222478,0.0158288010624048,0.0820175840730107,5.18154115082105,0.0826446562222043,0.0155372285554203,0.938629024887467,5.04211979234568
Folio 40/60,40,0.0867953340413887,27.8836384566037,5.47210969844822,0.116630512273269,0.00730204689490691,0.0867187169159945,0.0156022281130723,0.0826841916667574,5.29951177918495,0.0832106976221627,0.0153385371184673,0.931355357809162,5.14433732552237
Folio 41/59,41,0.0880642283274685,28.1768470443532,5.46737098808726,0.117036379395154,0.00721489915609967,0.0873853245097412,0.0153781219499932,0.0833507992605041,5.42008962677922,0.0837737260538184,0.0151426427556701,0.924121166373319,5.24806922618184
Folio 42/58,42,0.08934846144353,28.3202617432519,5.33093755195874,0.117266151321552,0.00699289258831492,0.0880519321034879,0.0151565919956548,0.0840174068542508,5.54329145221681,0.0843337405760034,0.0149496342216369,0.916932565971628,5.35328495565825
Folio 43/57,43,0.0906474390026199,28.4303072244429,5.16643003785668,0.117455271139289,0.00673926279042137,0.0887185396972346,0.0149377528676168,0.0846840144479974,5.66912675544272,0.0848907400659765,0.0147596039742065,0.909794941752325,5.45994673041951
Folio 44/56,44,0.0919605926282952,28.689307837086,5.12818591604639,0.117812333276614,0.00663055893360644,0.0893851472909812,0.0147217245641468,0.0853506220417441,5.79759671972172,0.0854447232184627,0.0145726482322073,0.902713013267341,5.56800886982308
Folio 45/55,45,0.0932873787835496,28.9185086685382,4.96176728265403,0.118155047021616,0.00635518576552459,0.0900517548847279,0.0145086326422781,0.0860172296354908,5.92869305856136,0.0859956885445882,0.0143888670204288,0.895690894254602,5.67741711865736
Folio 46/54,46,0.0946272776471184,29.1561206475328,4.92317236398799,0.118477003683773,0.00625262835750731,0.0907183624784746,0.0142986083851512,0.0866838372292375,6.06239676577596,0.0865436343707085,0.0142083641995138,0.88873214781166,5.7881079490348
Folio 47/53,47,0.0959797920360184,29.366916545077,4.86163112737408,0.118765945217185,0.00612600500167566,0.0913849700722213,0.0140917889550127,0.0873504448229842,6.19867676856686,0.0870885588371298,0.0140312474782756,0.881839837217345,5.90000784752624
Folio 48/52,48,0.0973444463731705,29.6117655204735,4.81683659231733,0.119092883744792,0.00601721707597787,0.092051577665968,0.0138883175277167,0.0880170524167309,6.33748848563382,0.0876304598967185,0.0138576284057482,0.87501657265889,6.01303259491599
