"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 44%,  Fixed: 56%",44,0.0800997609265544,0.103280004275167,0.77555923325822,0.734260599726824,0.144908806457856,0.0353889430539088,0.705734837614421,0.127688823042618,0.139420323823342,"12 Months"
"Large_Cap: 45%,  Fixed: 55%",45,0.0806263829359277,0.104960529843369,0.7681590694735,0.727296235265261,0.147573127545079,0.0352044919167364,0.699164466607957,0.130463246589352,0.138567447163617,"12 Months"
"Large_Cap: 46%,  Fixed: 54%",46,0.0811488084119822,0.106656668024597,0.760841398057439,0.720403644698557,0.150092206829904,0.0350179970241512,0.692673926471006,0.133112663213918,0.137715914117859,"12 Months"
"Large_Cap: 47%,  Fixed: 53%",47,0.0816670308458016,0.108367685729665,0.753610546316628,0.713587145256775,0.152472765157543,0.0348298694510498,0.686265553691256,0.135641343233364,0.136866736533117,"12 Months"
"Large_Cap: 48%,  Fixed: 52%",48,0.0821810433191323,0.110092889206724,0.746470039175908,0.706850284476506,0.154721226572513,0.0346404787479912,0.679941137743595,0.138053470568602,0.136020794500806,"12 Months"
"Large_Cap: 49%,  Fixed: 51%",49,0.0826908384995677,0.111831621934723,0.739422688046455,0.700195924326224,0.156843723005649,0.0344501565255979,0.673701985076357,0.140353134201779,0.135178850327191,"12 Months"
"Large_Cap: 50%,  Fixed: 50%",50,0.0831964086353878,0.113583262597989,0.732470671579925,0.693626317720871,0.15884610062348,0.034259199787541,0.667548976775539,0.142544321361328,0.134341561153341,"12 Months"
"Large_Cap: 51%,  Fixed: 49%",51,0.0836977455500421,0.115347223145781,0.725615608832307,0.687143177907056,0.160733927460841,0.0340678740184674,0.661482620416364,0.144630912237882,0.133509490335137,"12 Months"
"Large_Cap: 52%,  Fixed: 48%",52,0.084194840636268,0.117122946938966,0.718858625373753,0.680747741214231,0.162512502016334,0.0338764160358397,0.65550309659278,0.146616676048642,0.132683117689452,"12 Months"
"Large_Cap: 53%,  Fixed: 47%",53,0.0846876848498279,0.11890990698457,0.712200412879115,0.674440823667537,0.164186862541857,0.03368503661651,0.649610300591496,0.148505268282515,0.131862848707217,"12 Months"
