"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 23%,  Fixed: 77%",23,3.765864352103,2.17505246945588,1.73139011816348,1.69303447289691,0.607397126975605,1.11522759376655,1.86840547797047,0.692222540839148,1.42263809581305,"240 Months"
"Large_Cap: 24%,  Fixed: 76%",24,3.82403989328816,2.20357214608138,1.7353822066087,1.69752297830841,0.625936466208593,1.12719435005996,1.86793965379278,0.709014182291315,1.4241298669656,"240 Months"
"Large_Cap: 25%,  Fixed: 75%",25,3.88221543447333,2.23300962845834,1.73855740924574,1.70119727434465,0.643737351160216,1.13838721598017,1.86664871058587,0.72490398385483,1.42495749958098,"240 Months"
"Large_Cap: 26%,  Fixed: 74%",26,3.94039097565849,2.2633291051661,1.74097128281718,1.70411162296293,0.660817395539314,1.14884094825085,1.86461224883841,0.739939896428296,1.42520176952361,"240 Months"
"Large_Cap: 27%,  Fixed: 73%",27,3.99856651684365,2.29449561243834,1.74267777857915,1.70631878948264,0.677195797318664,1.15859044670079,1.86190515614399,0.754168522293839,1.4249352481091,"240 Months"
"Large_Cap: 28%,  Fixed: 72%",28,4.05674205802882,2.32647510891648,1.74372897542763,1.70786977339495,0.692893003976853,1.16767045017657,1.85859751328151,0.767634870751553,1.4242229320558,"240 Months"
"Large_Cap: 29%,  Fixed: 71%",29,4.11491759921398,2.35923453455131,1.74417487492254,1.70881360001203,0.707930408621846,1.17611527735031,1.85475458948738,0.780382184046476,1.42312287714106,"240 Months"
"Large_Cap: 30%,  Fixed: 70%",30,4.17309314039914,2.3927418551389,1.7440632517196,1.70919716669858,0.722330077334863,1.18395860967583,1.850436909694,0.792451821871547,1.42168681802148,"240 Months"
"Large_Cap: 31%,  Fixed: 69%",31,4.23126868158431,2.42696609398441,1.74343955281127,1.7090651372966,0.736114507276459,1.19123331326076,1.84570037828746,0.803883193993757,1.41996076216033,"240 Months"
"Large_Cap: 32%,  Fixed: 68%",32,4.28944422276947,2.46187735215806,1.74234683909391,1.70845987844515,0.74930641448004,1.19797129613644,1.8405964458256,0.814713731836895,1.41798555007662,"240 Months"
"Large_Cap: 33%,  Fixed: 67%",33,4.34761976395464,2.49744681875111,1.74082576306019,1.7074214317534,0.761928549802676,1.20420339728509,1.83517230704425,0.82497889110023,1.41579737738264,"240 Months"
"Large_Cap: 34%,  Fixed: 66%",34,4.4057953051398,2.53364677246329,1.73891457681622,1.70598751616146,0.774003541187749,1.20995930379182,1.82947112028571,0.834712178658228,1.41342827649696,"240 Months"
"Large_Cap: 35%,  Fixed: 65%",35,4.46397084632496,2.57045057576288,1.73664916509827,1.7041935552759,0.785553760196841,1.21526749259598,1.82353224015832,0.843945198048866,1.4109065576727,"240 Months"
"Large_Cap: 36%,  Fixed: 64%",36,4.52214638751013,2.60783266276197,1.73406309848144,1.70207272496327,0.796601210668035,1.22015519349481,1.81739145674922,0.85270770880691,1.40825721021106,"240 Months"
"Large_Cap: 37%,  Fixed: 63%",37,4.58032192869529,2.64576852184749,1.73118770250428,1.69965601699749,0.807167437334903,1.22464837028035,1.8110812360506,0.861027695731697,1.40550226555661,"240 Months"
"Large_Cap: 38%,  Fixed: 62%",38,4.63849746988045,2.6842346740053,1.72805213895814,1.69697231506548,0.817273452277081,1.22877171714764,1.80463095742135,0.868931444900447,1.40266112449246,"240 Months"
"Large_Cap: 39%,  Fixed: 61%",39,4.69667301106562,2.72320864767429,1.72468349609448,1.6940484799249,0.826939677154207,1.2325486677844,1.79806714489824,0.876443623855566,1.39975085094851,"240 Months"
"Large_Cap: 40%,  Fixed: 60%",40,4.75484855225078,2.7626689508709,1.72110688497508,1.69090944096778,0.836185899287082,1.236001414827,1.79141369000431,0.883587363917051,1.39678643506571,"240 Months"
"Large_Cap: 41%,  Fixed: 59%",41,4.81302409343594,2.8025950412335,1.71734553962444,1.68757829186755,0.845031239782433,1.23915093763661,1.78469206439326,0.890384343009485,1.39378102817276,"240 Months"
"Large_Cap: 42%,  Fixed: 58%",42,4.87119963462111,2.84296729455151,1.71342091903648,1.68407638837145,0.853494132041921,1.24201703660556,1.77792152123279,0.89685486775747,1.39074615226456,"240 Months"
"Large_Cap: 43%,  Fixed: 57%",43,4.92937517580627,2.88376697226646,1.70935280943733,1.68042344664313,0.861592309145287,1.24461837244418,1.77111928468311,0.903017953903684,1.38769188645179,"240 Months"
"Large_Cap: 44%,  Fixed: 56%",44,4.98755071699144,2.92497618836164,1.70515942551488,1.67663764086357,0.869342798746485,1.24697250911936,1.7643007271865,0.908891404349268,1.38462703269927,"240 Months"
"Large_Cap: 45%,  Fixed: 55%",45,5.0457262581766,2.96657787599327,1.70085750959333,1.67273569906216,0.876761924266504,1.24909595931648,1.75747953456198,0.914491884315286,1.38155926300092,"240 Months"
"Large_Cap: 46%,  Fixed: 54%",46,5.10390179936176,3.00855575415935,1.69646242796252,1.66873299637751,0.883865311304656,1.25100423147641,1.75066785911192,0.919834993283969,1.37849524996334,"240 Months"
"Large_Cap: 47%,  Fixed: 53%",47,5.16207734054693,3.05089429465203,1.69198826376765,1.66464364514194,0.890667898319485,1.25271187761919,1.74387646110386,0.924935333505792,1.37544078259424,"240 Months"
"Large_Cap: 48%,  Fixed: 52%",48,5.22025288173209,3.09357868949501,1.68744790603152,1.66048058134767,0.897183950750211,1.25423254130631,1.73711483910337,0.929806574958773,1.37240086892188,"240 Months"
"Large_Cap: 49%,  Fixed: 51%",49,5.27842842291726,3.13659481902866,1.68285313451862,1.65625564718984,0.903427077859068,1.25557900521596,1.73039134970923,0.934461516724436,1.36937982691089,"240 Months"
"Large_Cap: 50%,  Fixed: 50%",50,5.33660396410242,3.17992922077201,1.67821470026519,1.6519796694948,0.909410251674108,1.25676323791146,1.72371331728947,0.938912144804801,1.36638136498887,"240 Months"
"Large_Cap: 51%,  Fixed: 49%",51,5.39477950528758,3.22356905916164,1.67354240169144,1.64766253393507,0.915145827501058,1.25779643947394,1.71708713434159,0.943169686449806,1.36340865335938,"240 Months"
"Large_Cap: 52%,  Fixed: 48%",52,5.45295504647275,3.26750209624283,1.66884515628709,1.64331325500673,0.920645565552191,1.25868908574722,1.710518353107,0.947244661097769,1.36046438715012,"240 Months"
"Large_Cap: 53%,  Fixed: 47%",53,5.51113058765791,3.31171666336671,1.66413106792031,1.63894004180462,0.925920653310452,1.25945097100849,1.70401176906412,0.951146928055041,1.35755084232921,"240 Months"
"Large_Cap: 54%,  Fixed: 46%",54,5.56930612884307,3.35620163392972,1.65940748986588,1.63455035967702,0.930981728308819,1.26009124893237,1.69757149690851,0.954885731056987,1.35466992521881,"240 Months"
"Large_Cap: 55%,  Fixed: 45%",55,5.62748167002824,3.40094639717635,1.6546810836832,1.63015098787696,0.935838901058959,1.26061847176188,1.69120103960588,0.958469739862372,1.35182321634153,"240 Months"
"Large_Cap: 56%,  Fixed: 44%",56,5.6856572112134,3.44594083307352,1.6499578741003,1.6257480733533,0.940501777910229,1.26104062763662,1.68490335107626,0.96190708903847,1.34901200925129,"240 Months"
"Large_Cap: 57%,  Fixed: 43%",57,5.74383275239857,3.49117528825502,1.64524330007775,1.62134718084383,0.944979483660712,1.26136517605906,1.67868089303692,0.965205414095878,1.34623734492575,"240 Months"
"Large_Cap: 58%,  Fixed: 42%",58,5.80200829358373,3.53664055302543,1.64054226223821,1.61695333944444,0.949280683776996,1.26159908150438,1.67253568649967,0.968371885130836,1.34350004223083,"240 Months"
"Large_Cap: 59%,  Fixed: 41%",59,5.86018383476889,3.58232783940664,1.63585916685379,1.61257108583649,0.953413606109347,1.26174884519833,1.66646935838509,0.971413238129682,1.3408007249088,"240 Months"
"Large_Cap: 60%,  Fixed: 40%",60,5.91835937595406,3.62822876020437,1.63119796658596,1.60820450435731,0.957386062014484,1.26182053510332,1.66048318368357,0.97433580408537,1.33813984548903,"240 Months"
"Large_Cap: 61%,  Fixed: 39%",61,5.97653491713922,3.67433530906787,1.62656219817222,1.60385726409917,0.961205466819764,1.2618198141638,1.65457812356095,0.97714553607018,1.33551770647422,"240 Months"
"Large_Cap: 62%,  Fixed: 38%",62,6.03471045832438,3.72063984151301,1.62195501725057,1.59953265321957,0.964878859580832,1.26175196687127,1.64875485977573,0.979848034402323,1.33293447911398,"240 Months"
"Large_Cap: 63%,  Fixed: 37%",63,6.09288599950955,3.76713505687645,1.61737923050774,1.59523361064143,0.968412922100048,1.26162192421489,1.64301382574515,0.982448570037174,1.33039022004102,"240 Months"
"Large_Cap: 64%,  Fixed: 36%",64,6.15106154069471,3.81381398116681,1.61283732533091,1.59096275531606,0.971813997185696,1.26143428708789,1.63735523456971,0.984952106306786,1.32788488601381,"240 Months"
"Large_Cap: 65%,  Fixed: 35%",65,6.20923708187988,3.86066995077821,1.60833149713517,1.58672241321495,0.9750881061425,1.26119334822255,1.63177910429913,0.987363319124106,1.3254183469807,"240 Months"
"Large_Cap: 66%,  Fixed: 34%",66,6.26741262306504,3.90769659703035,1.60386367453091,1.5825146422089,0.978240965492505,1.26090311272727,1.62628528069868,0.989686615761223,1.32299039765603,"240 Months"
"Large_Cap: 67%,  Fixed: 33%",67,6.3255881642502,3.95488783149987,1.599435542487,1.57834125498529,0.981278002932417,1.26056731729957,1.62087345775155,0.99192615230399,1.32060076777641,"240 Months"
"Large_Cap: 68%,  Fixed: 32%",68,6.38376370543537,4.00223783210734,1.59504856363672,1.57420384014594,0.984204372539003,1.26018944818779,1.61554319611221,0.994085849878632,1.31824913118615,"240 Months"
"Large_Cap: 69%,  Fixed: 31%",69,6.44193924662053,4.04974102992516,1.59070399786516,1.57010378161969,0.987024969238614,1.2597727579729,1.61029393970608,0.996169409739486,1.31593511388366,"240 Months"
"Large_Cap: 70%,  Fixed: 30%",70,6.50011478780569,4.09739209667194,1.58640292030761,1.56604227651607,0.989744442560264,1.25932028123964,1.60512503065305,0.998180327300855,1.31365830114536,"240 Months"
"Large_Cap: 71%,  Fixed: 29%",71,6.55829032899086,4.14518593286024,1.58214623788071,1.56202035153788,0.992367209694294,1.25883484920411,1.60003572267578,1.0001219051901,1.31141824383046,"240 Months"
"Large_Cap: 72%,  Fixed: 28%",72,6.61646587017602,4.19311765656506,1.57793470445953,1.55803887806314,0.99489746788053,1.258319103362,1.59502519313917,1.0019972653936,1.30921446395817,"240 Months"
"Large_Cap: 73%,  Fixed: 27%",73,6.67464141136119,4.24118259278179,1.57376893480629,1.55409858599919,0.997339206151107,1.25777550821894,1.59009255385313,1.00380936056198,1.30704645963847,"240 Months"
"Large_Cap: 74%,  Fixed: 26%",74,6.73281695254635,4.28937626334358,1.56964941734864,1.55020007650448,0.999696216453972,1.25720636316178,1.58523686075878,1.00556098453622,1.30491370942825,"240 Months"
"Large_Cap: 75%,  Fixed: 25%",75,6.79099249373151,4.3376943773689,1.5655765258987,1.54634383366711,1.00197210418349,1.25661381352599,1.58045712260653,1.00725478215164,1.30281567617681,"240 Months"
"Large_Cap: 76%,  Fixed: 24%",76,6.84916803491668,4.38613282221168,1.56155053039708,1.54253023522221,1.00417029814466,1.25599986091235,1.57575230872434,1.00889325837259,1.30075181041725,"240 Months"
"Large_Cap: 77%,  Fixed: 23%",77,6.90734357610184,4.43468765488731,1.55757160676006,1.5387595623847,1.00629405997725,1.2553663728021,1.57112135596501,1.01047878680659,1.298721553354,"240 Months"
"Large_Cap: 78%,  Fixed: 22%",78,6.965519117287,4.48335509394912,1.55363984590199,1.53503200886779,1.00834649306589,1.25471509151783,1.56656317491292,1.01201361764331,1.29672433949125,"240 Months"
"Large_Cap: 79%,  Fixed: 21%",79,7.02369465847217,4.53213151179129,1.54975526199947,1.53134768915266,1.01033055096146,1.25404764257383,1.56207665542268,1.0134998850599,1.2947595989419,"240 Months"
"Large_Cap: 80%,  Fixed: 20%",80,7.08187019965733,4.58101342735493,1.54591780005901,1.52770664606927,1.01224904533853,1.25336554245746,1.5576606715556,1.0149396141316,1.29282675945236,"240 Months"
"Large_Cap: 81%,  Fixed: 19%",81,7.1400457408425,4.62999749921563,1.54212734284459,1.52410885774416,1.01410465351302,1.25267020588009,1.55331408597308,1.01633472728313,1.29092524817452,"240 Months"
"Large_Cap: 82%,  Fixed: 18%",82,7.19822128202766,4.67908051903174,1.53838371721742,1.52055424396614,1.01589992554285,1.25196295253414,1.54903575384071,1.01768705031399,1.2890544932129,"240 Months"
"Large_Cap: 83%,  Fixed: 17%",83,7.25639682321282,4.72825940533343,1.53468669993606,1.51704267201735,1.01763729093438,1.25124501338985,1.54482452629135,1.01899831802816,1.28721392497172,"240 Months"
"Large_Cap: 84%,  Fixed: 16%",84,7.31457236439799,4.77753119763421,1.531036022961,1.51357396201288,1.01931906497548,1.25051753656381,1.54067925349103,1.02027017949648,1.28540297732417,"240 Months"
"Large_Cap: 85%,  Fixed: 15%",85,7.37274790558315,4.82689305084696,1.52743137830441,1.51014789178921,1.02094745471606,1.24978159278853,1.53659878734718,1.02150420297774,1.28362108862344,"240 Months"
"Large_Cap: 86%,  Fixed: 14%",86,7.43092344676831,4.87634222998793,1.52387242246259,1.50676420137802,1.02252456461538,1.2490381805109,1.53258198389483,1.02270188052267,1.28186770257316,"240 Months"
"Large_Cap: 87%,  Fixed: 13%",87,7.48909898795348,4.92587610515277,1.52035878046535,1.50342259709944,1.02405240187476,1.24828823064502,1.52862770539298,1.0238646322831,1.28014226897292,"240 Months"
"Large_Cap: 88%,  Fixed: 12%",88,7.54727452913864,4.97549214674979,1.51689004957406,1.50012275530567,1.02553288147335,1.24753261100365,1.5247348221604,1.02499381054699,1.27844424435272,"240 Months"
"Large_Cap: 89%,  Fixed: 11%",89,7.60545007032381,5.02518792097619,1.51346580265726,1.49686432580375,1.02696783092382,1.2467721304303,1.52090221417694,1.02609070351843,1.276773092509,"240 Months"
"Large_Cap: 90%,  Fixed: 10%",90,7.66362561150897,5.07496108552406,1.51008559127062,1.49364693498365,1.02835899476375,1.24600754265296,1.51712877247421,1.02715653886025,1.27512828495309,"240 Months"
"Large_Cap: 91%,  Fixed: 9%",91,7.72180115269413,5.12480938550348,1.50674894846562,1.49047018867592,1.0297080387979,1.24523954987868,1.51341340033707,1.02819248701566,1.27350930128228,"240 Months"
"Large_Cap: 92%,  Fixed: 8%",92,7.7799766938793,5.17473064957085,1.5034553913496,1.48733367476101,1.03101655410557,1.24446880614697,1.50975501433514,1.02919966432402,1.27191562948204,"240 Months"
"Large_Cap: 93%,  Fixed: 7%",93,7.83815223506446,5.22472278625132,1.5002044234175,1.48423696555081,1.03228606082656,1.24369592045877,1.50615254520203,1.03017913594486,1.2703467661676,"240 Months"
"Large_Cap: 94%,  Fixed: 6%",94,7.89632777624962,5.27478378044465,1.49699553667468,1.48117961996091,1.03351801173844,1.24292145969654,1.50260493857788,1.03113191860311,1.26880221677172,"240 Months"
"Large_Cap: 95%,  Fixed: 5%",95,7.95450331743479,5.3249116901046,1.49382821356771,1.47816118549105,1.0347137956371,1.24214595134988,1.49911115562946,1.03205898316759,1.26728149568494,"240 Months"
"Large_Cap: 96%,  Fixed: 4%",96,8.01267885861995,5.37510464308237,1.49070192873958,1.4751812000293,1.03587474053207,1.24136988606009,1.49567017356086,1.03296125707397,1.26578412635413,"240 Months"
"Large_Cap: 97%,  Fixed: 3%",97,8.07085439980512,5.42536083412533,1.48761615062352,1.47223919349471,1.03700211666711,1.24059371999623,1.49228098602615,1.03383962660253,1.26430964134408,"240 Months"
"Large_Cap: 98%,  Fixed: 2%",98,8.12902994099028,5.47567852202255,1.48457034288924,1.46933468933159,1.03809713937632,1.23981787707416,1.48894260345466,1.03469493902044,1.26285758236682,"240 Months"
"Large_Cap: 99%,  Fixed: 1%",99,8.18720548217544,5.52605602688928,1.48156396575374,1.46646720586772,1.0391609717851,1.23904275102944,1.48565405329822,1.03552800459733,1.26142750028257,"240 Months"
"Large_Cap: 100%,  Fixed: 0%",100,8.24538102336061,5.57649172758303,1.47859647716797,1.46363625754781,1.04019472736498,1.23826870735407,1.48241438020901,1.03633959850259,1.26001895507588,"240 Months"
