"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 80%,  Fixed: 20%",80,Inf,1.12155746581157,Inf,Inf,-0.891617264815222,Inf,Inf,-0.841940516961901,Inf,"120 Months"
"Large_Cap: 81%,  Fixed: 19%",81,Inf,1.13341875393959,Inf,Inf,-0.882286442256363,Inf,Inf,-0.833570984862872,Inf,"120 Months"
"Large_Cap: 82%,  Fixed: 18%",82,Inf,1.14531979171841,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 83%,  Fixed: 17%",83,Inf,1.15725935281487,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 84%,  Fixed: 16%",84,Inf,1.16923625709635,Inf,Inf,-0.85525914367672,Inf,Inf,-0.809291909780779,Inf,"120 Months"
"Large_Cap: 85%,  Fixed: 15%",85,Inf,1.18124936867519,Inf,Inf,-0.846561299009655,Inf,Inf,-0.801466607881299,Inf,"120 Months"
"Large_Cap: 86%,  Fixed: 14%",86,Inf,1.19329759403847,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 87%,  Fixed: 13%",87,Inf,1.2053798802602,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 88%,  Fixed: 12%",88,Inf,1.21749521329237,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 89%,  Fixed: 11%",89,Inf,1.22964261633175,Inf,Inf,-0.813244422987865,Inf,Inf,-0.771435610267535,Inf,"120 Months"
"Large_Cap: 90%,  Fixed: 10%",90,Inf,1.24182114825935,Inf,Inf,-0.805268940218717,Inf,Inf,-0.764232982616476,Inf,"120 Months"
"Large_Cap: 91%,  Fixed: 9%",91,Inf,1.25402990214939,Inf,Inf,-0.797429150840833,Inf,Inf,-0.75714756478532,Inf,"120 Months"
"Large_Cap: 92%,  Fixed: 8%",92,Inf,1.26626800384479,Inf,Inf,-0.789722236496291,Inf,Inf,-0.750177006964262,Inf,"120 Months"
"Large_Cap: 93%,  Fixed: 7%",93,Inf,1.27853461059642,Inf,Inf,-0.782145427829685,Inf,Inf,-0.743319000314386,Inf,"120 Months"
"Large_Cap: 94%,  Fixed: 6%",94,Inf,1.29082890976321,Inf,Inf,-0.774696005362509,Inf,Inf,-0.736571277444432,Inf,"120 Months"
"Large_Cap: 95%,  Fixed: 5%",95,Inf,1.30315011757035,Inf,Inf,-0.767371300141876,Inf,Inf,-0.729931612738318,Inf,"120 Months"
"Large_Cap: 96%,  Fixed: 4%",96,Inf,1.31549747792324,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 97%,  Fixed: 3%",97,Inf,1.32787026127436,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 98%,  Fixed: 2%",98,Inf,1.34026776354088,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 99%,  Fixed: 1%",99,Inf,1.35268930507066,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
"Large_Cap: 100%,  Fixed: 0%",100,Inf,1.36513422965431,Inf,Inf,NA,Inf,Inf,NA,Inf,"120 Months"
