"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","type"
"Large_Cap: 13%,  Fixed: 87%",13,0.881901814287403,0.560575436259913,1.57320809518758,1.53278944005512,1.54978042750383,1.86442012828914,2.12541365842566,"120 Months"
"Large_Cap: 14%,  Fixed: 86%",14,0.894087283780262,0.562173349666254,1.59041207540531,1.5492188114394,1.56611795054847,1.87734695940102,2.13556901958875,"120 Months"
"Large_Cap: 15%,  Fixed: 85%",15,0.906161812071634,0.564096943146825,1.60639376454798,1.56447026666913,1.58127401114407,1.88835495181585,2.14316068419027,"120 Months"
"Large_Cap: 16%,  Fixed: 84%",16,0.918128789795827,0.56634289817728,1.62115353216353,1.57854370658008,1.59524858368604,1.89749873580452,2.14830426743325,"120 Months"
"Large_Cap: 17%,  Fixed: 83%",17,0.929991399563217,0.568907396875555,1.63469732450437,1.59144447945746,1.60804712874227,1.90484280605938,2.15112882485335,"120 Months"
"Large_Cap: 18%,  Fixed: 82%",18,0.94175263302778,0.571786153189487,1.64703644496212,1.60318316326173,1.61968037109414,1.91046002126037,2.15177360554591,"120 Months"
"Large_Cap: 19%,  Fixed: 81%",19,0.953415306152091,0.574974446905578,1.65818726603108,1.61377528197357,1.63016401177045,1.91443006994948,2.15038491919315,"120 Months"
"Large_Cap: 20%,  Fixed: 80%",20,0.964982072899336,0.578467159884768,1.66817088301359,1.62324096591817,1.63951838400957,1.91683794964607,2.14711320974782,"120 Months"
"Large_Cap: 21%,  Fixed: 79%",21,0.976455437547803,0.582258813923462,1.67701272045692,1.63160456668732,1.6477680638421,1.91777249957055,2.14211040436287,"120 Months"
"Large_Cap: 22%,  Fixed: 78%",22,0.987837765794842,0.586343609646762,1.6847421026554,1.63889423761525,1.65494144631993,1.91732501984078,2.13552758235402,"120 Months"
"Large_Cap: 23%,  Fixed: 77%",23,0.999131294793681,0.59071546586429,1.69139179948815,1.64514149070496,1.66107029835182,1.91558800216017,2.12751298724299,"120 Months"
"Large_Cap: 24%,  Fixed: 76%",24,1.01033814224653,0.595368058854828,1.69699755843451,1.6503807404883,1.66618929868439,1.91265398933818,2.11821038630766,"120 Months"
"Large_Cap: 25%,  Fixed: 75%",25,1.02146031466081,0.60029486109203,1.70159763287431,1.65464884459151,1.67033557484559,1.90861457386932,2.10775776710761,"120 Months"
"Large_Cap: 26%,  Fixed: 74%",26,1.03249971486099,0.605489178976854,1.70523231580405,1.65798464983205,1.67354824591286,1.90355953952378,2.09628634927194,"120 Months"
"Large_Cap: 27%,  Fixed: 73%",27,1.04345814883683,0.610944189200832,1.70794348695217,1.66042855156075,1.67586797884512,1.89757614463251,2.08391988222541,"120 Months"
"Large_Cap: 28%,  Fixed: 72%",28,1.0543373319982,0.616652973425159,1.70977418002535,1.66202207275041,1.67733656489574,1.89074854154666,2.07077419506656,"120 Months"
"Large_Cap: 29%,  Fixed: 71%",29,1.0651388948982,0.622608551021868,1.71076817552541,1.66280746807999,1.67799652136207,1.88315732359595,2.05695696296242,"120 Months"
"Large_Cap: 30%,  Fixed: 70%",30,1.07586438847875,0.628803909683012,1.71096962329815,1.6628273570254,1.67789072268091,1.87487918868783,2.04256765461997,"120 Months"
"Large_Cap: 31%,  Fixed: 69%",31,1.08651528888606,0.635232033760393,1.71042269775691,1.66212438878735,1.67706206369163,1.86598670736345,2.02769762708494,"120 Months"
"Large_Cap: 32%,  Fixed: 68%",32,1.09709300189834,0.641885930250633,1.70917128759929,1.66074094079804,1.67555315679409,1.8565481825224,2.01243033681697,"120 Months"
"Large_Cap: 33%,  Fixed: 67%",33,1.10759886700267,0.648758652387548,1.70725872083018,1.65871885157568,1.67340606375121,1.84662758800546,1.99684163928523,"120 Months"
"Large_Cap: 34%,  Fixed: 66%",34,1.11803416115424,0.655843320845251,1.70472752503344,1.65609918785253,1.67066206203925,1.83628457364619,1.98100015289442,"120 Months"
"Large_Cap: 35%,  Fixed: 65%",35,1.12840010224715,0.663133142590971,1.70161922210418,1.65292204519619,1.6673614449407,1.82557452514448,1.96496766664179,"120 Months"
