Date,Folio0,Folio1,Folio2,Folio3,Folio4,Folio5,Folio6,Folio7,Folio8,Folio9,Folio10,Folio11,Folio12,Folio13,Folio14,Folio15,Folio16,Folio17,Folio18,Folio19,Folio20,Folio21,Folio22,Folio23,Folio24,Folio25,Folio26,Folio27,Folio28,Folio29,Folio30,Folio31,Folio32,Folio33,Folio34,Folio35,Folio36,Folio37,Folio38,Folio39,Folio40,Folio41,Folio42,Folio43,Folio44,Folio45,Folio46,Folio47,Folio48,Folio49,Folio50,Folio51,Folio52,Folio53,Folio54,Folio55,Folio56,Folio57,Folio58,Folio59,Folio60,Folio61,Folio62,Folio63,Folio64,Folio65,Folio66,Folio67,Folio68,Folio69,Folio70,Folio71,Folio72,Folio73,Folio74,Folio75,Folio76,Folio77,Folio78,Folio79,Folio80,Folio81,Folio82,Folio83,Folio84,Folio85,Folio86,Folio87,Folio88,Folio89,Folio90,Folio91,Folio92,Folio93,Folio94,Folio95,Folio96,Folio97,Folio98,Folio99,Folio100
1926-01-01,0.916278006482036,0.968679075547033,1.00362045783108,1.01693926179134,1.00841428911575,0.981656468543166,0.942351506244681,0.896223808867116,0.847801419583025,0.800106829011957,0.754880743036994,0.712960126338607,0.674616627177931,0.639800431056316,0.608296962795899,0.57982038177703,0.554066106758337,0.530738452329368,0.509563804861287,0.490295712451507,0.47271564568575,0.45663158471713,0.441875638966489,0.428301354611547,0.415781050197702,0.404203343807067,0.39347093792227,0.383498676298938,0.374211861033485,0.365544806180978,0.357439600210843,0.349845049572853,0.342715777595109,0.3360114556975,0.329696146861516,0.323737744136943,0.318107489544517,0.312779561000362,0.307730716841238,0.302939989191175,0.29838841881199,0.294058825256794,0.289935607130102,0.286004568080474,0.282252764838018,0.278668374182236,0.275240576204437,0.271959451629509,0.268815891297253,0.265801516185034,0.262908606590117,0.260130039289392,0.25745923166245,0.254890091906279,0.252416974590526,0.250034640904756,0.247738223036435,0.245523192192843,0.243385329843833,0.241320701816935,0.239325634923205,0.237396695832592,0.235530671952403,0.233724554092535,0.231975520727211,0.230280923685563,0.228638275123095,0.227045235643125,0.225499603452334,0.223999304447546,0.222542383142357,0.221126994352254,0.219751395565692,0.218413939936379,0.217113069838858,0.215847310935544,0.214615266708709,0.213415613415668,0.212247095429622,0.211108520932348,0.209998757928271,0.208916730552397,0.207861415647248,0.206831839586308,0.205827075323586,0.204846239650821,0.203888490645529,0.202953025294652,0.202039077279904,0.201145914912186,0.200272839203508,0.199419182065916,0.198584304627786,0.197767595658691,0.196968470094782,0.196186367657306,0.195420751557482,0.194671107281531,0.193936941450131,0.193217780747069,0.192513170912227
1926-02-01,0.929889322880738,0.978204274378149,1.00615387148016,1.00967095968736,0.989694380961251,0.951504579620089,0.902152802513873,0.848020795939956,0.793677309978712,0.741851501893818,0.693890849616404,0.650264490177289,0.610946418905215,0.575663040429483,0.544038170878483,0.515671853807025,0.49017993760737,0.467211655111602,0.446455442683601,0.427638810690959,0.410525457968606,0.394911329215415,0.380620483149321,0.36750118612055,0.355422404336839,0.344270743113919,0.333947820457231,0.324368035261859,0.315456681199962,0.307148357051273,0.29938562802549,0.292117897993263,0.285300458195442,0.278893683323492,0.272862350602689,0.267175061595129,0.261803749894127,0.256723260767851,0.251910991203425,0.247346580778808,0.243011645417237,0.23888954741825,0.23496519626134,0.231224875585897,0.227656092499586,0.224247445985652,0.22098851169146,0.217869740805243,0.214882371081084,0.212018348366589,0.209270257233621,0.206631259518649,0.204095039752355,0.201655756603961,0.199307999588854,0.197046750392278,0.194867348250291,0.192765458904412,0.19073704671051,0.188778349537327,0.186885856136985,0.185056285710172,0.183286569423406,0.181573833665729,0.179915384858052,0.178308695650785,0.176751392364868,0.175241243548202,0.173776149534264,0.172354132902524,0.170973329751578,0.169631981705753,0.16832842858461,0.167061101672383,0.16582851753112,0.164629272307173,0.163462036485956,0.162325550054493,0.161218618035393,0.160140106359531,0.159088938047957,0.158064089676434,0.157064588098582,0.156089507405908,0.155137966105044,0.154209124494355,0.15330218222375,0.152416376022968,0.151550977584975,0.150705291592301,0.149878653875185,0.149070429691436,0.148280012118726,0.14750682055087,0.146750299290352,0.146009916229994,0.145285161617278,0.144575546895346,0.1438806036152,0.14319988241406,0.142532952055244
1926-03-01,0.989789538598712,1.08741623238424,1.16825620979329,1.22256828482744,1.245427276336,1.23867337368224,1.2092451714272,1.16566005639459,1.11527372602661,1.06324805720023,1.01269403064756,0.965231416941531,0.921536519383871,0.881743557946356,0.845701782529077,0.813127679612433,0.78369006363483,0.757055071492582,0.732908216023193,0.710963754872573,0.690967295750498,0.672694975711619,0.655951056907649,0.640564931127119,0.626388048405507,0.613291020805682,0.601161008673237,0.589899420483722,0.579419918861523,0.569646707520222,0.560513067202862,0.55196010783506,0.543935706071079,0.536393600587296,0.52929262099402,0.522596029656784,0.516270958839638,0.510287928331087,0.504620431080512,0.499244576384077,0.494138781852723,0.489283506813398,0.484661020978659,0.480255203206545,0.476051365994236,0.472036102033489,0.46819714972631,0.464523275035476,0.461004167442503,0.457630348118937,0.454393088696429,0.451284339256127,0.448296664356,0.445423186081927,0.442657533249956,0.439993796007186,0.437426485180822,0.434950495811921,0.432561074384651,0.430253789325455,0.428024504401074,0.425869354691262,0.423784724852427,0.421767229423333,0.419813694954125,0.417921143766149,0.41608677917272,0.41430797201077,0.412582248350573,0.410907278265761,0.409280865559055,0.407700938350686,0.406165540446607,0.404672823412553,0.403221039287845,0.401808533879793,0.40043374058568,0.399095174694756,0.397791428127468,0.396521164573461,0.395283114993648,0.394076073455089,0.392898893270396,0.391750483416102,0.390629805206847,0.38953586920439,0.388467732342394,0.38742449524967,0.386405299756144,0.385409326567189,0.384435793093266,0.383483951422935,0.382553086428341,0.381642513993213,0.380751579354262,0.379879655547616,0.379026141952638,0.378190462926099,0.377372066520244,0.37657042327882,0.375785025105603
1926-04-01,0.985630222912713,1.10558983984487,1.22282274479826,1.33069795791879,1.42242415672696,1.49265233067352,1.53883807391609,1.56165378760422,1.56431871036283,1.55135105521521,1.52739551657955,1.49648664280265,1.46176287648722,1.42547810264783,1.38915008438131,1.35374074246152,1.31981781990906,1.2876817882628,1.25745837686506,1.22916301601801,1.20274434880089,1.17811293287518,1.15515979236684,1.13376815779283,1.11382070219127,1.09520383549148,1.07781009976721,1.06153935484651,1.04629920698778,1.03200497598074,1.01857939202838,1.0059521452825,0.994059365949517,0.982843083467972,0.972250694095693,0.962234453835245,0.952751005664769,0.943760945002695,0.935228424212794,0.927120795085094,0.919408287168237,0.912063719289327,0.905062241386241,0.898381103768671,0.891999451035273,0.885898138051574,0.880059565602527,0.874467533553022,0.869107109566241,0.8639645116357,0.859027002878023,0.854282797208227,0.849720974677027,0.845331405390994,0.841104681062185,0.837032053345377,0.833105378219593,0.829317065757484,0.825660034702634,0.822127671342126,0.81871379222089,0.815412610296283,0.812218704177126,0.809126990131537,0.806132696583301,0.80323134084761,0.800418707884441,0.797690830871984,0.795043973423903,0.792474613293025,0.789979427420723,0.787555278206026,0.785199200881529,0.782908391894815,0.780680198204344,0.778512107407981,0.776401738630444,0.774346834103227,0.77234525137705,0.770394956112658,0.768494015400975,0.766640591568248,0.764832936425983,0.763069385929179,0.761348355209733,0.759668333954881,0.758027882103265,0.756425625833638,0.754860253823431,0.7533305137564,0.751835209060344,0.750373195857535,0.74894338011196,0.747544714958803,0.746176198202823,0.744836869973369,0.74352581052477,0.742242138171766,0.74098500735045,0.739753606795958,0.738547157828841
1926-05-01,0.947931400051647,1.10397317354479,1.26218130174476,1.41000072613492,1.53276214176473,1.61859703206755,1.66313756249896,1.6703965232859,1.64957417583821,1.61083107443049,1.56259666493768,1.51077209353827,1.45902244973389,1.40939743237177,1.36290352566118,1.31992168820175,1.28048019183695,1.24442186734697,1.21150233770181,1.18144566796124,1.15397462324867,1.12882614246103,1.10575838490185,1.08455309277237,1.06501544514412,1.04697265252806,1.03027199805632,1.01477871494887,1.00037390692652,0.986952613379947,0.974422061959254,0.962700118745881,0.951713929103518,0.94139873409522,0.931696844134891,0.922556751051405,0.913932360668252,0.905782329585657,0.898069491670875,0.890760361585121,0.883824704384759,0.877235161777455,0.870966926974897,0.864997461265872,0.859306246450271,0.853874568143421,0.848685325699265,0.843722865128183,0.838972831916652,0.834422041106041,0.830058362368899,0.825870618144026,0.821848493165492,0.817982453953216,0.814263677030463,0.810683984801917,0.807235788169547,0.803912035086217,0.800706164351938,0.797612064047736,0.794624034079495,0.791736752370688,0.788945244300371,0.786244855032441,0.783631224425095,0.781100264246705,0.77864813745667,0.776271239338018,0.773966180293052,0.771729770134851,0.769559003726169,0.767451047833775,0.765403229080704,0.763413022891635,0.761478043337763,0.759596033797464,0.757764858357753,0.755982493889256,0.754247022734298,0.752556625953755,0.75090957708374,0.749304236358003,0.747739045356201,0.746212522042037,0.744723256158683,0.743269904951947,0.741851189194423,0.740465889486276,0.739112842810581,0.737790939323065,0.736499119357946,0.735236370633129,0.734001725639513,0.73279425920045,0.731613086188619,0.730457359388608,0.729326267494535,0.728219033232863,0.727134911601417,0.72607318821631,0.725033177759176
1926-06-01,0.723285169426541,0.895965114831256,1.0880051471669,1.28889467905445,1.47893755784042,1.63299574297743,1.73138987196246,1.77010055131958,1.76028162048016,1.71920528896219,1.66219495755811,1.59968431184963,1.53767440559859,1.47915698160415,1.42535668942791,1.37655310256459,1.3325615372555,1.29299554066088,1.25740316553777,1.22533401421979,1.19636954187277,1.17013441641704,1.14629846748248,1.12457424656044,1.10471279662346,1.0864989387346,1.06974670170716,1.05429516557152,1.04000480836748,1.02675435700771,1.01443810284804,1.00296362764149,0.99224988316086,0.982225571259427,0.972827777001954,0.96400081395878,0.9556952469587,0.947867063173727,0.940476967245662,0.933489780269808,0.926873925889945,0.920600989615922,0.914645339837783,0.908983800958752,0.903595370674595,0.898460974749228,0.893563253726642,0.888886376919272,0.884415879757203,0.880138521199353,0.876042158419965,0.872115636410126,0.868348690489798,0.864731860023561,0.861256411882901,0.857914272407845,0.854697966797724,0.851600565010476,0.848615633376651,0.845737191241974,0.842959672044022,0.84027788830687,0.837687000104506,0.8351824866013,0.832760120327176,0.830415943887664,0.828146248845787,0.82594755654445,0.823816600665633,0.821750311346562,0.819745800693923,0.817800349555339,0.815911395423215,0.814076521359989,0.812293445845988,0.810560013461842,0.808874186326827,0.80723403622282,0.805637737340912,0.804083559594195,0.802569862446032,0.801095089208178,0.799657761767707,0.798256475705689,0.796889895774209,0.795556751701482,0.794255834297726,0.792985991836999,0.79174612669252,0.790535192205047,0.789352189765745,0.788196166096645,0.787066210713296,0.785961453555547,0.784881062773662,0.783824242658013,0.782790231701653,0.78177830078593,0.780787751480146,0.779817914447014,0.7788681479463
1926-07-01,0.867299119472898,1.02201476917458,1.1795107700419,1.32401317079674,1.437068887665,1.50538117975133,1.52723113800534,1.51155823615086,1.47158261863787,1.41914011700952,1.36247278630815,1.30644492808279,1.25354565443352,1.20482351027355,1.1605333217213,1.1205283953995,1.08448129248565,1.05200170132759,1.0226961085798,0.996195744316438,0.972167748651979,0.950317774269246,0.93038845516676,0.912156087431919,0.89542673315696,0.880032346908538,0.865827198307287,0.852684693950094,0.840494615789529,0.829160752184828,0.818598880863405,0.808735058379399,0.799504172041616,0.790848714343728,0.78271774490394,0.775066009924455,0.767853193801655,0.761043281596419,0.754604014579879,0.748506424035046,0.742724430977223,0.737234501521616,0.732015349338771,0.727047678055291,0.72231395762881,0.717798229695295,0.713485937688998,0.709363778200603,0.705419570591464,0.701642142341583,0.698021227992346,0.694547379865472,0.69121188900815,0.688006715039845,0.684924423766117,0.681958131585076,0.679101455847678,0.676348470448086,0.673693666018122,0.671131914183157,0.668658435408023,0.666268770022462,0.663958752067979,0.661724485652966,0.659562323541743,0.657468847736727,0.655440851841883,0.653475325020856,0.651569437385002,0.649720526665632,0.647926086041371,0.646183753006105,0.6444912991757,0.642846620942836,0.641247730899154,0.639692749952502,0.638179900074744,0.636707497622291,0.635273947177484,0.63387773586423,0.632517428096002,0.631191660718423,0.629899138512434,0.628638630027273,0.627408963715499,0.626209024344896,0.625037749664466,0.623894127303822,0.6227771918872,0.621686022345004,0.62061973940733,0.6195775032653,0.618558511387279,0.617561996478166,0.616587224570971,0.615633493240804,0.614700129932235,0.613786490391736,0.612891957197603,0.612015938380369,0.611157866127292
1926-08-01,0.837921690771749,1.00453681583283,1.17394221019004,1.32607126982153,1.43847619269654,1.49771962177031,1.50627125081585,1.47805096219507,1.42903463550287,1.37145538487066,1.31278374309462,1.25688446055474,1.20541684038686,1.15884655068487,1.11705264692359,1.07965891360695,1.04620384898191,1.01622282621001,0.989284447506169,0.965003810149914,0.943044608810938,0.923116205177091,0.90496874984666,0.888387859397814,0.873189538874475,0.859215628931426,0.846329854607086,0.834414458149822,0.823367358689449,0.813099769230157,0.803534202102952,0.794602800281634,0.786245940128715,0.778411059408651,0.771051671993634,0.764126537306072,0.757598958153088,0.751436185285268,0.745608910870414,0.74009083623722,0.734858301830169,0.729889969428077,0.725166548401732,0.720670559193434,0.716386128352536,0.712298810404557,0.708395432606486,0.704663959279013,0.701093372933282,0.697673569845909,0.694395268098023,0.691249926395528,0.688229672239364,0.685327238225199,0.682535905428822,0.679849452982378,0.677262113072238,0.674768530695654,0.672363727603616,0.670043069934092,0.667802239105349,0.665637205595021,0.663544205278613,0.661519718042333,0.659560448420662,0.657663308039711,0.655825399673893,0.654044002746419,0.652316560124067,0.650640666074036,0.64901405526581,0.647434592714212,0.645900264571386,0.644409169685586,0.642959511853575,0.641549592701302,0.640177805134402,0.638842627306204,0.637542617056319,0.636276406777663,0.635042698674023,0.633840260374033,0.632667920870793,0.631524566759351,0.630409138746928,0.629320628413163,0.628258075199781,0.627220563610997,0.626207220607692,0.62521721317992,0.624249746083713,0.623304059729377,0.622379428209611,0.621475157456786,0.620590583519646,0.619725070950503,0.618878011294792,0.618048821675467,0.617236943465407,0.616441841041504,0.61566300061465
1926-09-01,1.04038408092947,1.22055340186816,1.38739134305814,1.51733059439076,1.59349406818445,1.61466429883612,1.59324840447699,1.54599161685117,1.48680480218893,1.42468523973783,1.36454091070192,1.30864225740586,1.25777529586272,1.2119674296894,1.17089647272812,1.13410628259226,1.10111427991378,1.07146137396706,1.04473224034191,1.02056087306209,0.998629206435616,0.978662800217964,0.960425581917593,0.943714599074426,0.928355199181204,0.914196785366584,0.901109165155763,0.888979450644359,0.87770944598219,0.867213453616376,0.857416434607013,0.848252465527856,0.839663442515733,0.831597990764376,0.82401054468038,0.816860569884754,0.810111903271792,0.803732191518486,0.797692411886847,0.791966461993111,0.786530807536928,0.781364178881272,0.776447308926988,0.771762705998409,0.767294456500702,0.763028052968103,0.758950243829759,0.75504890180425,0.751312908317947,0.747732051744276,0.74429693759566,0.740998909079346,0.73782997666232,0.734782755486926,0.731850409644183,0.729026602451374,0.726305451998594,0.723681491329224,0.72114963270452,0.718705135475247,0.716343577145471,0.714060827266855,0.711853023847603,0.709716551999561,0.707648024580994,0.705644264621937,0.703702289344477,0.701819295612473,0.699992646664421,0.69821985999996,0.696498596305202,0.694826649314823,0.693201936520164,0.691622490642417,0.69008645179869,0.68859206029637,0.687137649997997,0.685721642204805,0.684342540012413,0.6829989230968,0.681689442892922,0.68041281813199,0.679167830706756,0.67795332183712,0.676768188510962,0.675611380177498,0.67448189567256,0.67337878035708,0.672301123451784,0.671248055552602,0.670218746312697,0.669212402278262,0.668228264866326,0.667265608473844,0.666323738708259,0.665401990730551,0.66449972770252,0.663616339330761,0.662751240500389,0.661903869992136,0.661073689276952
1926-10-01,1.01976549896113,1.14717267322825,1.25752414703622,1.34169626631832,1.39517990675349,1.41917331105905,1.41907604674607,1.40185340492008,1.37395473094618,1.34036849107202,1.30452749899437,1.26859747728557,1.23384101099355,1.20092620424636,1.17015061560994,1.14159104282739,1.11519899493874,1.09085960733075,1.06842706159479,1.04774531570746,1.02865981703415,1.01102376090717,0.994701099279679,0.979567650360495,0.965511130709596,0.952430605284418,0.940235651063143,0.928845407737845,0.918187614620669,0.908197687904246,0.898817865431999,0.889996430197346,0.881687014613305,0.873847982530925,0.866441883404347,0.859434971895578,0.852796785963615,0.846499776710958,0.840518983735343,0.834831750317863,0.829417473390018,0.824257383816256,0.819334353081816,0.81463272297724,0.81013815531792,0.805837499130706,0.801718673083492,0.797770561232441,0.793982920420091,0.790346297880784,0.78685195780229,0.783491815758212,0.780258380068467,0.777144699268036,0.774144314970093,0.771251219500907,0.768459817762784,0.765764892849359,0.763161574996545,0.760645313503437,0.758211851301775,0.755857201891046,0.753577628389774,0.751369624482694,0.749229897068995,0.747155350439022,0.745143071826334,0.743190318199069,0.741294504169552,0.739453190914283,0.737664076008023,0.735924984085961,0.734233858256968,0.732588752198948,0.730987822874389,0.729429323810486,0.727911598893811,0.726433076634448,0.724992264858958,0.72358774579545,0.722218171517611,0.720882259717618,0.719578789780762,0.718306599137073,0.717064579867533,0.71585167554451,0.714666878287842,0.713509226019702,0.712377799902817,0.711271721947983,0.710190152778024,0.709132289536444,0.708097363930004,0.707084640395377,0.706093414380828,0.705123010734624,0.704172782192552,0.703242107957523,0.702330392364828,0.701437063627077,0.700561572653372
