"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 44%,  Fixed: 56%",44,Inf,5.02846184402506,Inf,Inf,Inf,0.00104189711495826,Inf,Inf,0.19984912100088,"360 Months"
"Large_Cap: 45%,  Fixed: 55%",45,Inf,5.08676321811613,Inf,Inf,Inf,0.00104126791236636,Inf,Inf,0.198628301328218,"360 Months"
"Large_Cap: 46%,  Fixed: 54%",46,Inf,5.14622457201681,Inf,Inf,Inf,0.00104033742447865,Inf,Inf,0.197409374088174,"360 Months"
"Large_Cap: 47%,  Fixed: 53%",47,Inf,5.20680616521945,Inf,Inf,Inf,0.00103912448874302,Inf,Inf,0.196193790004423,"360 Months"
"Large_Cap: 48%,  Fixed: 52%",48,Inf,5.26846935331241,Inf,Inf,Inf,0.00103764719531581,Inf,Inf,0.194982810980126,"360 Months"
"Large_Cap: 49%,  Fixed: 51%",49,Inf,5.33117660554441,Inf,Inf,Inf,0.0010359228701343,Inf,Inf,0.193777530115666,"360 Months"
"Large_Cap: 50%,  Fixed: 50%",50,Inf,5.39489151515609,Inf,Inf,Inf,0.00103396806616996,Inf,Inf,0.192578889791498,"360 Months"
"Large_Cap: 51%,  Fixed: 49%",51,Inf,5.45957880327682,Inf,Inf,Inf,0.00103179856178961,Inf,Inf,0.191387697974633,"360 Months"
"Large_Cap: 52%,  Fixed: 48%",52,Inf,5.52520431714186,Inf,Inf,Inf,0.00102942936521919,Inf,Inf,0.190204642900728,"360 Months"
"Large_Cap: 53%,  Fixed: 47%",53,Inf,5.59173502333791,Inf,Inf,Inf,0.00102687472418011,Inf,Inf,0.189030306275926,"360 Months"
"Large_Cap: 54%,  Fixed: 46%",54,Inf,5.65913899673543,Inf,Inf,Inf,0.00102414813984755,Inf,Inf,0.187865175133792,"360 Months"
"Large_Cap: 55%,  Fixed: 45%",55,Inf,5.72738540571584,Inf,Inf,Inf,0.0010212623843589,Inf,Inf,0.18670965247322,"360 Months"
"Large_Cap: 56%,  Fixed: 44%",56,Inf,5.79644449425068,Inf,Inf,Inf,0.00101822952118064,Inf,Inf,0.185564066793957,"360 Months"
