"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","type"
"Large_Cap: 14%,  Fixed: 86%",14,0.0643462518032849,0.0659025057715418,0.97638551144547,0.923414890380394,0.93841600242319,"12 Months"
"Large_Cap: 15%,  Fixed: 85%",15,0.06503525749223,0.0665112005101855,0.977809105735064,0.92532325923574,0.940187084657573,"12 Months"
"Large_Cap: 16%,  Fixed: 84%",16,0.0657242631811751,0.067181230911842,0.97831287532408,0.926350495161022,0.941066076575081,"12 Months"
"Large_Cap: 17%,  Fixed: 83%",17,0.0664132688701203,0.0679107815265037,0.977948823106991,0.926544663384563,0.941102158538614,"12 Months"
"Large_Cap: 18%,  Fixed: 82%",18,0.0671022745590654,0.0686979561227037,0.97677250308891,0.925957357231759,0.940348045525514,"12 Months"
"Large_Cap: 19%,  Fixed: 81%",19,0.0677912802480105,0.0695407978852664,0.97484185268995,0.92464259172917,0.938858863371767,"12 Months"
"Large_Cap: 20%,  Fixed: 80%",20,0.0684802859369556,0.0704373085288483,0.972216107730874,0.922655771974524,0.936691102023726,"12 Months"
"Large_Cap: 21%,  Fixed: 79%",21,0.0691692916259007,0.0713854660434671,0.96895482315382,0.920052758714852,0.933901668412773,"12 Months"
"Large_Cap: 22%,  Fixed: 78%",22,0.0698582973148458,0.0723832408702731,0.96511701431064,0.916889045812796,0.930547053676132,"12 Months"
"Large_Cap: 23%,  Fixed: 77%",23,0.0705473030037909,0.0734286103825415,0.960760426164409,0.913219057176534,0.926682622234207,"12 Months"
"Large_Cap: 24%,  Fixed: 76%",24,0.071236308692736,0.0745195716152765,0.955940931336924,0.909095564612517,0.922362024034531,"12 Months"
"Large_Cap: 25%,  Fixed: 75%",25,0.0719253143816811,0.075654152245093,0.950712052772308,0.904569223107731,0.917636726260462,"12 Months"
"Large_Cap: 26%,  Fixed: 74%",26,0.0726143200706263,0.0768304198694062,0.945124602911889,0.899688216303603,0.912555657021229,"12 Months"
"Large_Cap: 27%,  Fixed: 73%",27,0.0733033257595714,0.078046489670458,0.939226428620761,0.894498002330184,0.907164950929079,"12 Months"
"Large_Cap: 28%,  Fixed: 72%",28,0.0739923314485165,0.0793005305760227,0.933062249534163,0.889041148601973,0.901507784900606,"12 Months"
"Large_Cap: 29%,  Fixed: 71%",29,0.0746813371374616,0.0805907700458474,0.926673576824939,0.883357243472157,0.89562429182543,"12 Months"
"Large_Cap: 30%,  Fixed: 70%",30,0.0753703428264067,0.0819154976223226,0.920098699441553,0.877482872622575,0.889551539745101,"12 Months"
"Large_Cap: 31%,  Fixed: 69%",31,0.0760593485153518,0.0832730673869347,0.913372725444785,0.871451648558754,0.883323564701656,"12 Months"
"Large_Cap: 32%,  Fixed: 68%",32,0.0767483542042969,0.0846618994621035,0.906527667013319,0.865294282425416,0.876971446288511,"12 Months"
"Large_Cap: 33%,  Fixed: 67%",33,0.077437359893242,0.0860804806923139,0.899592558852385,0.859038688423371,0.87052341602978,"12 Months"
"Large_Cap: 34%,  Fixed: 66%",34,0.0781263655821871,0.0875273646301228,0.892593601010806,0.852710112284562,0.864004989916919,"12 Months"
"Large_Cap: 35%,  Fixed: 65%",35,0.0788153712711323,0.0890011709426076,0.885554318402804,0.846331276464238,0.857439117659018,"12 Months"
"Large_Cap: 36%,  Fixed: 64%",36,0.0795043769600774,0.0905005843428769,0.878495730578506,0.83992253587694,0.850846342393309,"12 Months"
"Large_Cap: 37%,  Fixed: 63%",37,0.0801933826490225,0.0920243531399989,0.871436526448845,0.833502039094692,0.844244965714083,"12 Months"
"Large_Cap: 38%,  Fixed: 62%",38,0.0808823883379676,0.0935712874895629,0.864393239720992,0.827085890916448,0.837651213885743,"12 Months"
"Large_Cap: 39%,  Fixed: 61%",39,0.0815713940269127,0.0951402574164048,0.857380421727213,0.820688313094538,0.83107940199661,"12 Months"
"Large_Cap: 40%,  Fixed: 60%",40,0.0822603997158578,0.0967301906710167,0.8504108091302,0.814321800763246,0.824542093581052,"12 Months"
"Large_Cap: 41%,  Fixed: 59%",41,0.0829494054048029,0.0983400704719539,0.843495484665731,0.807997272759742,0.818050253891801,"12 Months"
"Large_Cap: 42%,  Fixed: 58%",42,0.083638411093748,0.099968933178226,0.836644029647054,0.801724214565705,0.811613395549736,"12 Months"
"Large_Cap: 43%,  Fixed: 57%",43,0.0843274167826932,0.101615865928223,0.829864667415802,0.795510813039073,0.80523971574486,"12 Months"
"Large_Cap: 44%,  Fixed: 56%",44,0.0850164224716383,0.103280004275167,0.823164397293502,0.789364082460414,0.798936224521388,"12 Months"
"Large_Cap: 45%,  Fixed: 55%",45,0.0857054281605834,0.104960529843369,0.81654911887812,0.783289981698908,0.792708863963081,"12 Months"
"Large_Cap: 46%,  Fixed: 54%",46,0.0863944338495285,0.106656668024597,0.810023746753504,0.777293522519814,0.78656261831373,"12 Months"
"Large_Cap: 47%,  Fixed: 53%",47,0.0870834395384736,0.108367685729665,0.803592315846927,0.771378869218826,0.780501615232302,"12 Months"
"Large_Cap: 48%,  Fixed: 52%",48,0.0877724452274187,0.110092889206724,0.797258077791074,0.765549429888226,0.774529218502217,"12 Months"
"Large_Cap: 49%,  Fixed: 51%",49,0.0884614509163638,0.111831621934723,0.791023588730561,0.759807939703303,0.768648112597844,"12 Months"
"Large_Cap: 50%,  Fixed: 50%",50,0.0891504566053089,0.113583262597989,0.78489078906673,0.754156536672353,0.762860379565817,"12 Months"
"Large_Cap: 51%,  Fixed: 49%",51,0.089839462294254,0.115347223145781,0.778861075664653,0.748596830325592,0.757167568710256,"12 Months"
"Large_Cap: 52%,  Fixed: 48%",52,0.0905284679831991,0.117122946938966,0.772935367058127,0.743129963832724,0.751570759584688,"12 Months"
"Large_Cap: 53%,  Fixed: 47%",53,0.0912174736721443,0.11890990698457,0.76711416218651,0.737756670039818,0.746070618793543,"12 Months"
"Large_Cap: 54%,  Fixed: 46%",54,0.0919064793610894,0.120707604257878,0.761397593185112,0.732477321907045,0.740667451096155,"12 Months"
"Large_Cap: 55%,  Fixed: 45%",55,0.0925954850500345,0.122515566110842,0.755785472731373,0.72729197781249,0.735361245288963,"12 Months"
"Large_Cap: 56%,  Fixed: 44%",56,0.0932844907389796,0.124333344764909,0.750277336424616,0.722200422165903,0.730151715319394,"12 Months"
"Large_Cap: 57%,  Fixed: 43%",57,0.0939734964279247,0.126160515885857,0.744872480649544,0.717202201751654,0.725038337059426,"12 Months"
"Large_Cap: 58%,  Fixed: 42%",58,0.0946625021168698,0.127996677237839,0.739569996344288,0.712296658193668,0.72002038113956,"12 Months"
"Large_Cap: 59%,  Fixed: 41%",59,0.0953515078058149,0.129841447413589,0.73436879906374,0.707482956907778,0.715096942215804,"12 Months"
"Large_Cap: 60%,  Fixed: 40%",60,0.09604051349476,0.131694464637547,0.729267655699012,0.702760112879569,0.710266965014174,"12 Months"
"Large_Cap: 61%,  Fixed: 39%",61,0.0967295191837052,0.133555385638582,0.724265208184622,0.698127013578901,0.705529267469697,"12 Months"
"Large_Cap: 62%,  Fixed: 38%",62,0.0974185248726503,0.135423884588934,0.719359994496943,0.693582439296399,0.700882561250371,"12 Months"
"Large_Cap: 63%,  Fixed: 37%",63,0.0981075305615954,0.137299652106004,0.71455046722078,0.689125081162495,0.696325469931263,"12 Months"
"Large_Cap: 64%,  Fixed: 36%",64,0.0987965362505405,0.139182394313679,0.709835009935812,0.684753557086281,0.691856545060118,"12 Months"
"Large_Cap: 65%,  Fixed: 35%",65,0.0994855419394856,0.141071831959939,0.705211951651247,0.680466425829659,0.687474280333602,"12 Months"
"Large_Cap: 66%,  Fixed: 34%",66,0.100174547628431,0.14296769958758,0.700679579495264,0.676262199411976,0.683177124082595,"12 Months"
"Large_Cap: 67%,  Fixed: 33%",67,0.100863553317376,0.14486974475501,0.696236149845827,0.672139354021642,0.678963490245887,"12 Months"
"Large_Cap: 68%,  Fixed: 32%",68,0.101552559006321,0.146777727304197,0.691879898071002,0.668096339593983,0.674831767994036,"12 Months"
"Large_Cap: 69%,  Fixed: 31%",69,0.102241564695266,0.14869141867295,0.687609047030134,0.664131588198823,0.67078033014912,"12 Months"
"Large_Cap: 70%,  Fixed: 30%",70,0.102930570384211,0.150610601248884,0.683421814471868,0.660243521366892,0.666807540531428,"12 Months"
"Large_Cap: 71%,  Fixed: 29%",71,0.103619576073156,0.152535067762505,0.679316419451102,0.656430556471065,0.662911760350813,"12 Months"
"Large_Cap: 72%,  Fixed: 28%",72,0.104308581762101,0.154464620717043,0.675291087874288,0.652691112266552,0.659091353748328,"12 Months"
"Large_Cap: 73%,  Fixed: 27%",73,0.104997587451046,0.156399071852726,0.671344057271121,0.649023613683383,0.655344692582821,"12 Months"
"Large_Cap: 74%,  Fixed: 26%",74,0.105686593139992,0.15833824164337,0.667473580880307,0.645426495954822,0.651670160547275,"12 Months"
"Large_Cap: 75%,  Fixed: 25%",75,0.106375598828937,0.160281958823258,0.663677931127834,0.641898208156563,0.648066156690746,"12 Months"
"Large_Cap: 76%,  Fixed: 24%",76,0.107064604517882,0.162230059942395,0.659955402567801,0.638437216223649,0.644531098413738,"12 Months"
"Large_Cap: 77%,  Fixed: 23%",77,0.107753610206827,0.164182388948364,0.656304314348332,0.635042005504956,0.641063423997599,"12 Months"
"Large_Cap: 78%,  Fixed: 22%",78,0.108442615895772,0.166138796793093,0.652723012258391,0.631711082908674,0.637661594722066,"12 Months"
"Large_Cap: 79%,  Fixed: 21%",79,0.109131621584717,0.168099141062967,0.649209870405216,0.628442978686503,0.634324096619221,"12 Months"
"Large_Cap: 80%,  Fixed: 20%",80,0.109820627273662,0.170063285630804,0.645763292566718,0.625236247899112,0.631049441906936,"12 Months"
"Large_Cap: 81%,  Fixed: 19%",81,0.110509632962607,0.172031100328306,0.642381713258299,0.622089471600824,0.627836170140176,"12 Months"
"Large_Cap: 82%,  Fixed: 18%",82,0.111198638651552,0.174002460637708,0.639063598549221,0.619001257777318,0.624682849114341,"12 Months"
"Large_Cap: 83%,  Fixed: 17%",83,0.111887644340498,0.175977247401397,0.635807446659775,0.615970242066497,0.621588075551101,"12 Months"
"Large_Cap: 84%,  Fixed: 16%",84,0.112576650029443,0.17795534654838,0.632611788367016,0.612995088289312,0.618550475593796,"12 Months"
"Large_Cap: 85%,  Fixed: 15%",85,0.113265655718388,0.179936648836533,0.629475187243741,0.610074488814403,0.615568705136493,"12 Months"
"Large_Cap: 86%,  Fixed: 14%",86,0.113954661407333,0.181921049609647,0.626396239752621,0.607207164777769,0.612641450008099,"12 Months"
"Large_Cap: 87%,  Fixed: 13%",87,0.114643667096278,0.183908448568345,0.623373575214917,0.604391866176324,0.609767426030566,"12 Months"
"Large_Cap: 88%,  Fixed: 12%",88,0.115332672785223,0.185898749554003,0.620405855671017,0.601627371852064,0.606945378968044,"12 Months"
"Large_Cap: 89%,  Fixed: 11%",89,0.116021678474168,0.187891860344865,0.617491775648063,0.598912489381718,0.604174084381977,"12 Months"
"Large_Cap: 90%,  Fixed: 10%",90,0.116710684163113,0.189887692463605,0.614630061848179,0.59624605488505,0.601452347405401,"12 Months"
"Large_Cap: 91%,  Fixed: 9%",91,0.117399689852058,0.19188616099562,0.611819472769264,0.59362693276351,0.598779002448214,"12 Months"
"Large_Cap: 92%,  Fixed: 8%",92,0.118088695541004,0.193887184417403,0.609058798268899,0.591054015379546,0.596152912843814,"12 Months"
"Large_Cap: 93%,  Fixed: 7%",93,0.118777701229949,0.195890684434367,0.606346859080709,0.588526222685756,0.593572970446297,"12 Months"
"Large_Cap: 94%,  Fixed: 6%",94,0.119466706918894,0.197896585827567,0.603682506291384,0.586042501811948,0.591038095186365,"12 Months"
"Large_Cap: 95%,  Fixed: 5%",95,0.120155712607839,0.199904816308754,0.601064620785612,0.583601826617254,0.588547234593082,"12 Months"
"Large_Cap: 96%,  Fixed: 4%",96,0.120844718296784,0.201915306383276,0.59849211266528,0.581203197213586,0.586099363287808,"12 Months"
"Large_Cap: 97%,  Fixed: 3%",97,0.121533723985729,0.203927989220346,0.595963920648533,0.578845639465996,0.583693482455865,"12 Months"
"Large_Cap: 98%,  Fixed: 2%",98,0.122222729674674,0.205942800530247,0.593479011453587,0.576528204474779,0.581328619300811,"12 Months"
"Large_Cap: 99%,  Fixed: 1%",99,0.122911735363619,0.207959678448046,0.59103637917158,0.574249968043639,0.579003826485611,"12 Months"
"Large_Cap: 100%,  Fixed: 0%",100,0.123600741052565,0.209978563423447,0.588635044632193,0.572010030137625,0.576718181564427,"12 Months"
